#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'I','40104E','PZL-104 Wilga','G-BUNC','','Y','Y'
'I','4012B1','ASH-25','G-CFWW','FWW','Y','Y'
'I','4012FE','Discus','G-ceun','506','Y','Y'
'I','40130F','Discus','G-CGDX','HB2','Y','Y'
'I','401355','LS-4','G-LSIV','264','Y','Y'
'I','401385','TL-2000 Sting','G-STNG','NG','Y','Y'
'I','4013AA','Ka-8','G-CJAT','JAT','Y','Y'
'I','4013AC','ASK-21','G-CJAV','JAV','Y','Y'
'I','4013AD','SZD-50 Puchacz','G-CJRF','JRF','Y','Y'
'I','4013B2','ASK-21','G-CGBV','GBV','Y','Y'
'I','4013B3','ASK-21','G-CJAX','JAX','Y','Y'
'I','401536','PA-18 Super Cub','G-ARGV','GV','Y','Y'
'I','401720','PA-25 Pawnee','G-AVPY','PY','Y','Y'
'I','401807','PA-25 Pawnee','G-AXED','ED','Y','Y'
'F','4019A5','Std. Astir II','G-CLLT','LLT','Y','Y'
'I','401A82','PA-25 Pawnee','G-BAUC','UC','Y','Y'
'I','401AF3','DHC-1 Chipmunk','g-bbmz','','Y','Y'
'I','401C7E','PA-18 Super Cub','G-BEOI','OI','Y','Y'
'I','401C92','PA-25 Pawnee','G-BETM','','Y','Y'
'O','401CCC','Jodel D120','G-BFBA','FBA','Y','Y'
'I','401E99','PA-25 Pawnee','G-BHUU','','Y','Y'
'I','401FA9','PA-18 Super Cub','G-BJIV','','Y','Y'
'I','4020C5','DR-300','G-BLGH','','Y','Y'
'I','402563','Grob G109','G-WAVE','','Y','Y'
'I','4025B5','PA-25 Pawnee','G-BFPR','PR','Y','Y'
'I','402706','Motorglider','g-char','AR','Y','Y'
'I','4027B0','DG-400','G-DIRK','RK','Y','Y'
'I','40305D','DG-400','G-BRTW','TW','Y','Y'
'I','40327F','DR-400','G-BSSP','SP','Y','Y'
'I','403341','SF-25','G-BSUO','UO','Y','Y'
'I','4034BF','SF-25','G-OWGC','WGC','Y','Y'
'I','4038D5','Motorglider','G-BVKU','KU','Y','Y'
'I','403EA5','Stemme S-10','G-JCKT','KT','Y','Y'
'F','403F47','Motorglider','GBXSP','','Y','Y'
'I','404177','DG-808 B','G-MSIX','M6','Y','Y'
'I','4041E8','DG-600','G-KOFM','FM','Y','Y'
'I','404343','DR-400','G-OTIB','IB','Y','Y'
'I','4043E8','DR-400','G-BZMM','MM','Y','Y'
'I','4046BA','PA-25 Pawnee','G-NYMF','','Y','Y'
'I','4046DE','Motorglider','G-CBLY','GLY','Y','Y'
'I','404BE2','Grob G109','G-RASH','GSH','Y','Y'
'I','404D10','SF-25','G-CDFD','','Y','Y'
'I','404E33','Other','G-satn','TN','Y','Y'
'F','404E4C','Nimbus 3','G-CKLT','GT','Y','Y'
'I','404E9A','Ventus 2cxT','G-CKKF','306','Y','Y'
'I','404EBF','Discus 2cT','G-CKLD','797','Y','Y'
'I','404EC4','ASW-28 18','','RM','Y','Y'
'I','404EFC','ASK-13','G-CKKR','KKR','Y','Y'
'I','404F07','DG-303','G-CKJH','KJH','Y','Y'
'I','404F0D','ASK-21','G-CKLW','KLW','Y','Y'
'I','404F45','Ultralight','G-CDUH','','Y','Y'
'I','404F79','Duo Discus t','G-CKML','KA','Y','Y'
'I','404F8E','DG-1000 T','G-RIEF','EF','Y','Y'
'I','404FA0','Ventus ct','G KCHG','JB','Y','Y'
'I','404FBA','SF-25','G-OSUT','','Y','Y'
'I','404FEF','ASK-18','G-CKNM','K18','Y','Y'
'F','404FF0','LAK-17 AT','G-DAVS','17T','Y','Y'
'I','40500C','LS-4','G-CKLS','KLS','Y','Y'
'I','4050C9','SZD-51 Junior','G-CKHR','KHR','Y','Y'
'O','4051D9','Pioneer 300','G-VIXX','','Y','Y'
'F','4051EB','LAK-19 T','G-EWEW','EW2','Y','Y'
'I','4051F2','Duo Discus xt','G-CKPO','KPO','Y','Y'
'I','40528D','Ventus bT','G-VNTS','911','Y','Y'
'I','40528F','SZD-50 Puchacz','G-CKHW','KHW','Y','Y'
'I','40529E','LS-6 18','G-CHHU','445','Y','Y'
'I','4052F7','ASK-13','G-CKRB','KRB','Y','Y'
'I','4052F8','DG-505','G-CHYE','913','Y','Y'
'I','4052F9','LS-4','G-CKCB','MY','Y','Y'
'I','405303','ASW-20','','201','Y','Y'
'I','405380','Ventus 2t','G-VTUS','02','Y','Y'
'I','405388','LS-6 18','G-LSVI','LJ','Y','Y'
'I','4053B1','Nimbus 3','G-CFAM','J15','Y','Y'
'F','4053EB','Mini Nimbus','G-CHOY','HOY','Y','Y'
'F','4053FE','LS-4','G-LSLS','288','Y','Y'
'I','405432','Duo Discus','G-CKEV','R2','Y','Y'
'F','40544A','Ventus 2cxT','G-DKFU','X11','Y','Y'
'I','405459','LS-4','G-LSFR','LS4','Y','Y'
'I','40549B','ASW-20','G-CJEE','JEE','Y','Y'
'I','4054C9','ASK-21','G-CFYV','FYV','Y','Y'
'I','4054D5','ASK-21','G-CJVZ','JVZ','Y','Y'
'F','4054EB','Nimbus 3DT','G-CHYY','A26','Y','Y'
'I','4054ED','Ventus','G-UNIN','U9','Y','Y'
'I','4054EE','SZD-50 Puchacz','G-CFYA','FYA','Y','Y'
'I','405521','Discus','G-CHPH','268','Y','Y'
'I','405562','Discus t','g-cjoc','208','Y','Y'
'I','405589','Twin Astir II','G-JAPK','PK','Y','Y'
'I','4055E2','DG-1000','G-CKFN','DS2','Y','Y'
'I','4055E9','LS-7','G-CJZZ','7UP','Y','Y'
'I','405603','LS-7','G-DFOG','952','Y','Y'
'I','40561B','ASW-19','G-CHLV','HLV','Y','Y'
'I','405620','Twin Astir II','G-DEWR','P70','Y','Y'
'F','405627','DG-500','G-CHNA','HNA','Y','Y'
'F','405651','Ventus bT','G-CFVW','FVW','Y','Y'
'I','405652','Pegase','G-CFJK','FJK','Y','Y'
'I','405675','ASW-19','G-CUGC','CU','Y','Y'
'I','40568D','ASK-18','G-CJKU','JKU','Y','Y'
'I','4056F2','Astir CS','G-CJWR','JWR','Y','Y'
'F','405717','Unknown','G-xxxx','xxx','Y','Y'
'I','405720','Astir CS-77','G-DDNE','DNE','Y','Y'
'I','40576D','ASK-18','G-cjmk','R49','Y','Y'
'I','405796','Astir CS-77','G-DDPO','DPO','Y','Y'
'F','4057A0','Ventus 2ct','G-CKAS','KAS','Y','Y'
'I','4057B7','','','','N','Y'
'I','405811','DG-500','G-CHEF','HEF','Y','Y'
'I','405851','LS-7','G-CHDX','A2','Y','Y'
'I','405870','Cirrus Std','G-CHGG','HGG','Y','Y'
'I','4058B3','Discus','G-CHOR','T19','Y','Y'
'I','4058EB','Ventus 2ct','G-CKBG','KBG','Y','Y'
'I','405939','SZD-50 Puchacz','G-CJRJ','JRJ','Y','Y'
'F','4059C8','Pilatus B4','G-CHLC','HLC','Y','Y'
'I','405A7B','Discus','G-CHVR','HVR','Y','Y'
'I','405A84','DG-100','G-SHHH','EKP','Y','Y'
'I','405A86','Slingsby Vega 15m','G-DDXG','DXG','Y','Y'
'I','405ABE','ASK-21','G-DETA','ETA','Y','Y'
'F','405ACD','Discus t','G-CFYX','FYX','Y','Y'
'F','405AF3','Cirrus Std','G-DCTT','873','Y','Y'
'F','405AF5','DG-200','G-CJKF','JKF','Y','Y'
'I','405B0E','Ventus','G-CHHN','979','Y','Y'
'I','405B47','ASK-13','G-EEBL','EBL','Y','Y'
'I','405B5F','Ka-8','G-CJOZ','JOZ','Y','Y'
'I','405B7A','Astir Club','G-DEKF','EKF','Y','Y'
'I','405B8B','ASK-13','G-DEUC','EUC','Y','Y'
'I','405B9A','Ka-8','G-DDKC','DKC','Y','Y'
'I','405BB6','DG-300','G-CHVM','393','Y','Y'
'I','405BB8','LS-8 18','G-FLUZ','618','Y','Y'
'I','405C4C','Duo Discus t','G-ODDZ','DD2','Y','Y'
'I','405C53','Twin Astir II','G-DEWG','EWG','Y','Y'
'I','405CA5','Cirrus Std','G-CGCD','GCD','Y','Y'
'I','405CC0','Ka-6 cr','G-cfls','FLS','Y','Y'
'I','405D51','DR-400','G-SJMH','MH','Y','Y'
'I','405DA8','ASW-19','G-CJUN','19','Y','Y'
'I','405DC5','Duo Discus xlt','G-CKSM','KSM','Y','Y'
'I','405DE4','Astir CS','G-CMWK','MWK','Y','Y'
'I','405E0B','ASW-20','G-DDVV','DV','Y','Y'
'I','405E17','Cirrus Std','G-DCPU','761','Y','Y'
'I','405E34','Ka-8','G-DCFF','CFF','Y','Y'
'I','405FA9','Grob G109','G-CFUG','','Y','Y'
'I','405FE0','Ventus 2ct','G-CJUF','46','Y','Y'
'I','406026','Ventus 2cxT','G-CKTB','M3','Y','Y'
'I','406031','Eurostar EV97','G-HMCA','MCA','Y','Y'
'I','406054','DG-808 C','G-DJNE','112','Y','Y'
'I','406057','Astir CS','G-DFDF','FDF','Y','Y'
'I','4060D0','Motorplane','G-CGKA','KA','Y','Y'
'I','4060D1','Motorplane','G-CGKB','KB','Y','Y'
'I','4060D2','Motorplane','G-CGKC','KC','Y','Y'
'I','4060D3','Motorplane','G-CGKD','KD','Y','Y'
'I','4060D4','Motorplane','G-CGKE','KE','Y','Y'
'I','4060D5','Motorplane','G-CGKF','KF','Y','Y'
'I','4060D6','Motorplane','G-CGKG','KG','Y','Y'
'I','4060D7','Motorplane','G-CGKH','KH','Y','Y'
'I','4060D8','Motorplane','G-CGKI','KI','Y','Y'
'I','4060D9','Motorplane','G-CGKJ','KJ','Y','Y'
'I','4060DA','Motorplane','G-CGKK','KK','Y','Y'
'I','4060DB','Motorplane','G-BYKL','KL','Y','Y'
'I','4060DC','Motorplane','G-CGKM','KM','Y','Y'
'I','4060DD','Motorplane','G-CGKN','KN','Y','Y'
'I','4060DE','Motorplane','G-CGKO','KO','Y','Y'
'I','4060DF','Motorplane','G-CGKP','KP','Y','Y'
'I','4060E0','Motorplane','G-CGKR','KR','Y','Y'
'I','4060E1','Motorplane','G-CGKS','KS','Y','Y'
'I','4060E2','Motorplane','G-CGKT','KT','Y','Y'
'I','4060E3','Motorplane','G-CGKU','KU','Y','Y'
'I','4060E4','Motorplane','G-CGKV','KV','Y','Y'
'I','4060E5','Motorplane','G-CGKW','KW','Y','Y'
'I','4060E6','Motorplane','G-CGKX','KX','Y','Y'
'I','40613E','Eurostar EV97','G-HAEF','AEF','Y','Y'
'I','40624C','DG-200','G-CLEU','ST','Y','Y'
'I','4062DD','Duo Discus t','G-IGLI','563','Y','Y'
'I','4063CC','SF-25','G-CGNW','','Y','Y'
'I','406402','Ka-8','G-DEED','EED','Y','Y'
'I','40659D','Ikarus C42 B','G-HMCD','MCD','Y','Y'
'I','40659E','Ikarus C42 B','G-HMCE','MCE','Y','Y'
'I','4066EC','ASH-25 MI','G CLJE','LJE','Y','Y'
'I','40679F','Ventus 2CXa','G-XAVV','VV','Y','Y'
'I','406805','Grob G109','G-CHIG','HIG','Y','Y'
'I','406877','Cirrus 18m','G-CLKF','69','Y','Y'
'I','4068C6','EuroFox','G-MOYR','','Y','Y'
'I','4069EC','HPH 304S Shark','G-WJET','JET','Y','Y'
'I','406A40','Towplane','G-TTUG','TUG','Y','Y'
'F','406A4C','Towplane','G-CIBF','BF','Y','Y'
'I','406AD5','SF-25','G-sasf','SF','Y','Y'
'I','406BF8','DG-303','G-CLMY','I3','Y','Y'
'I','406C50','Eurostar EV97','G-HMCF','MCF','Y','Y'
'I','406D30','Silent 2 Electro','G-CILB','ILB','Y','Y'
'I','406DD1','LS-10','G-KISP','SP','Y','Y'
'I','406E0E','EuroFox','G-CIOF','','Y','Y'
'I','406E90','Unknown','G-CITX','','Y','Y'
'F','406EB8','Glasflugel 304S T','G-JETV','SH','Y','Y'
'I','406F2F','ASG-29E','G-CLRA','RA1','Y','Y'
'F','406FC2','Silent 2 Electro','G-CJBA','JBA','Y','Y'
'I','406FCA','Discus t','G-CLRJ','LRJ','Y','Y'
'I','407060','Twin Astir III','G-CLPX','PX','Y','Y'
'F','4070DB','Apis 2','G-CJGT','JGT','Y','Y'
'O','414E0A','Other','SP-0000','AR','Y','Y'
'O','42454E','Different Aircraft','BENI-M','BEN','Y','Y'
'I','440044','','','','N','N'
'I','4401DD','SF-25','OE-9222','','Y','Y'
'I','440388','Cessna 208','OE-DEC','','Y','Y'
'F','440509','HK36 Super Dimona','OE-9438','','Y','Y'
'F','440761','Cessna 172','OE-KRE','KR','Y','Y'
'I','4407F9','LS-4','OE-5391','K5','Y','Y'
'I','44E498','ASK-13','OO-YDX','55','Y','Y'
'I','44E9C2','Libelle Std','OO-ZNB','DC','Y','Y'
'I','44EA8F','Ventus ct','OO-ZTO','AH','Y','Y'
'I','458F30','PA-25 Pawnee','OY-CYP','YP','Y','Y'
'I','45970B','Ventus ct','OY-EXK','EK','Y','Y'
'I','45970E','HK36 Super Dimona','OY-EXN','EXN','Y','Y'
'I','459D98','Discus 2cT','OY-GLX','AC','Y','Y'
'I','45A303','DG-200','OY-HXC','UP','Y','Y'
'I','45B301','Ventus ct','OY-LXA','L8','Y','Y'
'I','45B701','Arcus M','OY-MXA','AM','Y','Y'
'I','45B70F','Ventus 2cxT','OY-MXO','MO','Y','Y'
'I','45C898','DG-400','OY-RDX','DX','Y','Y'
'I','45CA98','Duo Discus t','OY-RTX','6H','Y','Y'
'I','45D458','ASH-26 E','OY-UBX','HB','Y','Y'
'I','45E0E6','Astir CS','OY-XGF','G5','Y','Y'
'I','45E14A','Twin Astir I','OY-XJJ','59','Y','Y'
'I','45E169','ASK-21','OY-XKI','KI','Y','Y'
'I','45E178','LS-4','OY-XKX','KX','Y','Y'
'I','45E1AC','LS-4','OY-XML','ML','Y','Y'
'I','45E1E4','ASK-23','OY-XOD','OD','Y','Y'
'I','45E1E6','DG-100','OY-XOF','R4','Y','Y'
'I','45E261','Duo Discus xlt','OY-XSA','SA','Y','Y'
'I','45E278','Nimbus 4DT','OY-XSX','SX','Y','Y'
'I','45E2C3','ASK-21','OY-XVC','VC','Y','Y'
'I','45E2CE','Duo Discus t','OY-XVN','VN','Y','Y'
'I','45E2CF','ASG-29E','OY-XVO','29','Y','Y'
'I','45E341','Ventus 2ct','OY-XZA','ZA','Y','Y'
'I','45E353','HK36 Super Dimona','OY-XZS','ZS','Y','Y'
'I','45E356','H36 Dimona','OY-XZV','','Y','Y'
'I','45E358','Ventus 2ct','OY-XZX','ZX','Y','Y'
'F','46903A','DG-800','D-KWAG','AG','Y','Y'
'I','47C2BA','LS-6','LN-GHY','HY','Y','Y'
'F','48441C','Duo Discus t','PH-1322','MCT','Y','Y'
'F','484426','Ventus cM','PH-891','EG','Y','Y'
'F','484428','Nimbus 4DM','PH-1340','UFO','Y','Y'
'I','484576','Mosquito','PH-963','LD','Y','Y'
'I','484580','Duo Discus t','PH-1272','WB1','Y','Y'
'F','4845BF','Nimbus 4DM','PH-1153','4P','Y','Y'
'I','4845F2','Nimbus 4DM','PH-1262','LL','Y','Y'
'I','484698','LS-8','PH-1264','F8','Y','Y'
'I','484699','DG-1000','PH-1301','F10','Y','Y'
'I','484722','Nimbus 3DT','PH-1295','7L','Y','Y'
'I','484728','Husky A-1','PH-ELT','ELT','Y','Y'
'I','484781','LS-4','PH-794','E10','Y','Y'
'I','484782','LS-4','PH-936','E9','Y','Y'
'I','484784','Discus','PH-1058','E1','Y','Y'
'I','484785','Discus','PH-1076','E2','Y','Y'
'I','484786','Duo Discus','PH-1057','E7','Y','Y'
'I','48478C','LS-3','PH-1269','TN','Y','Y'
'F','48478D','SZD-51 Junior','PH-876','T1','Y','Y'
'F','48478E','SZD-51 Junior','PH-957','T3','Y','Y'
'F','48478F','LS-3','PH-585','T11','Y','Y'
'F','484790','LS-4','PH-1274','T2','Y','Y'
'F','484791','LS-6 18','PH-1365','T10','Y','Y'
'F','484792','Duo Discus','PH-1119','T12','Y','Y'
'F','4847A0','Duo Discus','PH-1099','G3','Y','Y'
'I','4847DE','Calif A21S','PH-1126','TV','Y','Y'
'I','4847E6','Discus','PH-1344','5S','Y','Y'
'I','4847ED','SF-25','PH-1314','P14','Y','Y'
'I','4847F7','DG-300','PH-1229','N8','Y','Y'
'I','484827','Ka-7','PH-966','GAK','Y','Y'
'I','484829','Mosquito','PH-647','TY','Y','Y'
'F','48482B','Ventus 2cM','PH-1412','SH','Y','Y'
'I','48482C','Discus 2','PH-1210','YF','Y','Y'
'I','48482D','LS-4','PH-974','YS','Y','Y'
'I','48482F','ASK-21','PH-1382','YW','Y','Y'
'I','484832','SZD-51 Junior','PH-1006','YT','Y','Y'
'I','48484B','ASW-20','PH-1316','YYY','Y','Y'
'I','484866','RF 5 b','PH-912','','Y','Y'
'I','484879','LS-7','PH-1273','YZ','Y','Y'
'F','4848A6','LS-3','PH-668','PG','Y','Y'
'I','4848BA','Ka-8','PH-421','Z4','Y','Y'
'I','4848BC','SZD-51 Junior','PH-980','Z6','Y','Y'
'I','4848BD','LS-4','PH-1016','Z1','Y','Y'
'I','4848BE','Twin Astir III','PH-1134','Z2','Y','Y'
'I','4848BF','SF-25','PH-1243','TMG','Y','Y'
'I','4848DC','Mosquito','PH-643','B6','Y','Y'
'I','4848E5','Discus t','PH-1278','SB','Y','Y'
'I','48494C','DG-1000 T','PH-1416','DP2','Y','Y'
'F','484955','Mosquito','PH-628','ER','Y','Y'
'F','484977','LS-4','PH-905','MZ','Y','Y'
'I','4849A3','ASK-23','PH-1220','V9','Y','Y'
'I','4849A4','ASK-21','PH-759','V5','Y','Y'
'I','4849A5','Discus','PH-1043','V8','Y','Y'
'I','4849B9','Husky A-1','PH-GOZ','GOZ','Y','Y'
'F','4849C1','Husky A-1','PH-BON','BON','Y','Y'
'I','4849C3','ASK-23','PH-774','M4','Y','Y'
'F','4849C4','LS-8','PH-1074','M8','Y','Y'
'I','4849C5','Duo Discus x','PH-1213','M1','Y','Y'
'I','4849C6','ASK-23','PH-1280','M5','Y','Y'
'I','4849C7','LS-8','PH-1348','M7','Y','Y'
'F','4849C8','ASG-29E','PH-1399','M2','Y','Y'
'I','4849E9','Discus','PH-1148','IDB','Y','Y'
'I','484A7A','ASW-20','PH-956','FY','Y','Y'
'I','484A7D','LS-4','PH-1219','FX','Y','Y'
'I','484A9C','Duo Discus t','PH1260','SI','Y','Y'
'I','484AA4','Mini Nimbus','PH-588','HS','Y','Y'
'I','484AAA','Cirrus','PH-465','LP','Y','Y'
'I','484AC4','Discus t','PH-1426','VW','Y','Y'
'I','484B14','Mini Nimbus','PH-594','NB','Y','Y'
'I','484B17','ASK-21','PH-1097','KIM','Y','Y'
'F','484B23','Twin Astir III','PH-954','LY','Y','Y'
'F','484B35','WT9 Dynamic','PH4E2','','Y','Y'
'I','484B46','ASK-21','PH-713','ZD','Y','Y'
'I','484B59','ASK-21','PH-721','E4','Y','Y'
'I','484B5C','ASK-23','D6953','E8','Y','Y'
'I','484B5D','ASK-21','PH-1292','E6','Y','Y'
'F','484B5E','Ventus 2cxT','PH-1425','HC','Y','Y'
'I','484B62','Cirrus Std','PH-473','74','Y','Y'
'I','484B88','LS-4','PH-1265','F2','Y','Y'
'I','484B89','DG-1000','PH-1437','F11','Y','Y'
'I','484B8A','SZD-51 Junior','PH-920','920','Y','Y'
'I','484B98','ASK-13','PH-1418','','Y','Y'
'I','484B99','ASK-13','PH-1202','','Y','Y'
'I','484B9A','Astir Club','PH-1161','ZV','Y','Y'
'I','484B9B','Astir Club','PH-1159','WV','Y','Y'
'I','484BB4','DG-1000','PH-1433','YE','Y','Y'
'I','484BB7','Pegase','PH-795','SP','Y','Y'
'I','484BB8','Discus','PH-806','SO','Y','Y'
'I','484BBA','ASK-21','PH-881','ST','Y','Y'
'I','484BBB','SZD-51 Junior','PH-934','SL','Y','Y'
'I','484BBC','Duo Discus','PH-1035','SAL','Y','Y'
'I','484BBE','SZD-51 Junior','PH-1293','SK','Y','Y'
'I','484BBF','SZD-51 Junior','PH-1309','SQ','Y','Y'
'F','484BFE','Libelle Std','PH-1441','GL','Y','Y'
'I','484C08','ASW-24','PH-1451','ZH','Y','Y'
'I','484C0D','Ka-6 e','PH-1376','K6E','Y','Y'
'I','484C47','Astir CS','PH-556','6W','Y','Y'
'I','484C48','ASK-21','PH-1250','M9','Y','Y'
'I','484C49','ASK-21','PH-1311','M11','Y','Y'
'I','484C64','ASW-15','PH-1140','3C','Y','Y'
'I','484C66','Ka-6 cr','PH-316','','Y','Y'
'I','484C6C','ASK-23','PH-760','CF','Y','Y'
'I','484C6D','ASK-23','PH-810','DH','Y','Y'
'I','484C6F','DG-200','PH-699','DK','Y','Y'
'I','484C71','ASK-13','PH-1013','','Y','Y'
'F','484C72','Discus t','PH-1456','Y9','Y','Y'
'I','484C74','Ka-6 cr','PH-357','','Y','Y'
'I','484C75','Ka-6 cr','PH-365','','Y','Y'
'I','484C82','LS-8 18','PH-1454','SX','Y','Y'
'I','484C83','Ka-8','PH-361','','Y','Y'
'F','484C86','Cirrus Std','PH-1367','NM','Y','Y'
'I','484C90','ASW-15','PH-510','AG','Y','Y'
'I','484C94','Twin Astir III','PH-1228','','Y','Y'
'I','484CE4','Ventus','PH-707','MS','Y','Y'
'I','484D88','Twin Astir I','PH-1095','SN','Y','Y'
'I','484DBA','Ka-6 cr','PH-262','','Y','Y'
'I','484DCF','Ka-6 cr','PH-1059','','Y','Y'
'F','484DFC','Astir CS','PH-1329','BO','Y','Y'
'I','484E02','Pilatus B4','PH-514','ALU','Y','Y'
'I','484E1C','Astir CS-77','PH-425','','Y','Y'
'I','484E81','HPH 304C','PH-1259','Z3','Y','Y'
'F','484E85','Libelle Std','PH-483','VT','Y','Y'
'I','484E95','Ka-6 e','PH-364','','Y','Y'
'F','484ED4','Ka-6 e','PH-365','SE','Y','Y'
'I','484EDD','Discus','PH-1468','JKR','Y','Y'
'F','484EE7','ASK-21','PH-1469','T14','Y','Y'
'F','484EEE','WT9 Dynamic','F-WVXG','','Y','Y'
'I','484EFE','ASK-21','PH-1474','SD','Y','Y'
'F','484F12','ASK-21','PH-1483','T15','Y','Y'
'F','484F1E','Cirrus 18m','PH-1479','4C2','Y','Y'
'I','484F29','ASW-20','PH-1482','XO','Y','Y'
'I','484F68','ASW-19','PH-1491','CV','Y','Y'
'I','484F6F','Twin Astir I','PH-832','YO','Y','Y'
'I','484F81','Arcus M','PH-1496','ZZZ','Y','Y'
'I','484F9C','LS-4','PH-1505','SW','Y','Y'
'I','484F9F','Duo Discus','PH-1508','MV','Y','Y'
'I','484FA8','LS-8 18','PH-1510','E5','Y','Y'
'F','484FC4','Janus C','PH-1506','DZ','Y','Y'
'F','485003','Ventus 2ct','PH-1517','TX','Y','Y'
'I','485012','LS-8 st 18','PH-1520','GX','Y','Y'
'I','485026','Duo Discus xl','PH-1521','E11','Y','Y'
'I','485039','Pilatus B4','PH-1516','B4','Y','Y'
'I','48503F','LS-4','PH-1514','SU','Y','Y'
'I','485054','Ventus 2cxM','PH-1530','O','Y','Y'
'I','485069','Duo Discus xlt','PH-1529','E12','Y','Y'
'I','485083','Duo Discus t','PH-1532','V1','Y','Y'
'I','4850D7','Libelle Std','PH-1537','SXY','Y','Y'
'I','4850F9','ASH-25 MI','PH-1541','41','Y','Y'
'I','4850FB','LAK-17B FES','PH-1543','N1','Y','Y'
'F','485140','Cirrus Std','PH-1550','HE','Y','Y'
'I','485141','Towplane','PH-1544','S25','Y','Y'
'I','48515D','ASK-21','PH-1552','SG','Y','Y'
'I','48516F','DG-1000','PH-1557','FAC','Y','Y'
'I','48517F','Discus 2','PH-1553','VC','Y','Y'
'I','485197','Duo Discus xlt','PH-1551','M3','Y','Y'
'F','4851BB','Janus A','PH-1560','JNS','Y','Y'
'F','4851DC','Arcus T','PH-1555','ARC','Y','Y'
'F','485222','LS-3','PH-1567','KM','Y','Y'
'F','485223','Cirrus Std','PH-1566','MA','Y','Y'
'I','4852F9','Janus B','PH-1570','N15','Y','Y'
'I','4852FD','DG-1000','PH-1573','GO8','Y','Y'
'F','485300','ASK-21','PH-1568','NZ','Y','Y'
'I','48530A','ASK-21','PH-1569','ZN','Y','Y'
'I','48FC41','Ultralight','SP-SFCB','','Y','Y'
'I','49B012','','','','N','N'
'I','4AB455','Towplane','SE-MBU','','Y','Y'
'I','4ACF34','Bergfalke II','SE-SYT','','Y','Y'
'I','4AD113','Astir CS','SE-THS','U3','Y','Y'
'I','4AD1F2','SZD-36 Cobra 15','SE-TOR','','Y','Y'
'I','4AD321','LS-6','SE-TYA','YA','Y','Y'
'I','4AD32C','DG-100','SE-TYL','D6','Y','Y'
'I','4AD34C','Twin Astir II','SE-TZL','','Y','Y'
'I','4AD473','Motorglider','SE-UCS','','Y','Y'
'I','4AD49A','DG-303','SE-UMU','MU','Y','Y'
'I','4AD4C5','Discus','SE-UFE','FE','Y','Y'
'I','4AD4C8','Discus','SE-UFH','FH','Y','Y'
'I','4AD4D2','ASK-21','SE-UFR','FR','Y','Y'
'I','4AD4E5','Astir Jeans','SE-UGE','','Y','Y'
'I','4AD54E','Ventus cM','SE-UJN','JN','Y','Y'
'F','4AD550','LS-6','SE-UJP','JP','Y','Y'
'I','4AD5A1','DG-500','SE-UMA','MA','Y','Y'
'F','4AD5B6','Ventus cM','SE-UMV','CC','Y','Y'
'I','4AD5B8','ASW-19','SE-UMX','MX','Y','Y'
'I','4AD5CC','ASK-21','SE-UNL','NL','Y','Y'
'I','4AD601','Discus','SE-UPA','','Y','Y'
'I','4AD644','ASW-28 18','SE-URD','RD','Y','Y'
'I','4AD66D','Motorglider','SE-USM','','Y','Y'
'F','4AD6C8','ASH-26 E','SE-UVH','VH','Y','Y'
'I','4AD6CC','Duo Discus xlt','SE-UVL','AKF','Y','Y'
'I','4AD706','Duo Discus xlt','SE-UXF','XF','Y','Y'
'I','4AD710','Arcus M','SE-UXP','XP','Y','Y'
'I','4AD722','Arcus M','SE-UYB','','Y','Y'
'I','4AD72B','Duo Discus xlt','SE-UYK','XLT','Y','Y'
'I','4B0589','Cessna 152','HB-CCN','CCN','Y','Y'
'I','4B05BE','Cessna 172','HB-CEO','CEO','Y','Y'
'I','4B05D8','Cessna 172','HB-CFO','CFO','Y','Y'
'I','4B05E9','Cessna 172','HB-CGF','CGF','Y','Y'
'I','4B0618','Cessna 172','HB-CIA','','Y','Y'
'I','4B062F','Cessna 152','HB-CIX','CIX','Y','Y'
'I','4B0630','Cessna 152','HB-CIY','CIY','Y','Y'
'I','4B0648','Cessna 152','HB-CJW','CJW','Y','Y'
'I','4B064C','Cessna 172','HB-CKA','CKA','Y','Y'
'I','4B0660','Cessna 172','HB-CKU','CKU','Y','Y'
'I','4B066D','Cessna 172','HB-CLH','CLH','Y','Y'
'I','4B06A4','Cessna 152','HB-CNK','CNK','Y','Y'
'I','4B06ED','Cessna 172','HB-CQF','CQF','Y','Y'
'I','4B06F3','Cessna 172','HB-CQL','CQL','Y','Y'
'I','4B06F9','Cessna 172','HB-CQR','','Y','Y'
'I','4B07B3','Cessna 152','HB-CXV','CXV','Y','Y'
'I','4B07BD','Cessna 152','HB-CYF','CYF','Y','Y'
'I','4B07CF','Cessna 152','HB-CYX','CYX','Y','Y'
'I','4B07E6','Cessna 182','HB-CZU','CZU','Y','Y'
'I','4B0834','Towplane','HB-DCU','DCU','Y','Y'
'I','4B08C0','Mooney','HB-DIE','DIE','Y','Y'
'I','4B08C3','Mooney','HB-DIH','DIH','Y','Y'
'I','4B0B05','Motorplane','HB-EEN','EEN','Y','Y'
'I','4B0B58','Motorplane','HBEHS','','Y','Y'
'I','4B0BB1','JOB 15','HB-ELD','ELD','Y','Y'
'I','4B0BB6','Piper J-3 Cub','HB-ELI','ELI','Y','Y'
